"id","action","symbol","type","buy_point","stop_loss","take_profit","risk","quantity","date","time","gap","bp_filled_price","bp_filled_at","cost","leverage_cost","high","low","highest","lowest","pl","pl_filled_price","pl_amount","price_change","stop_at","created_at"
53,"BUY","SQ","HUMMER",71.11,70.88,71.34,50.0,217,"2019-01-30","09:31:00",8.0,NULL,"2019-01-30T09:32:00.000Z",15430.87,3857.717,NULL,71.06,71.45,NULL,"P",71.11,0.0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-01-30T09:32:00.000Z","2022-09-23 21:00:30.264093"
54,"SELL","JNPR","OKAR/S",22.87,23.29,22.45,50.0,119,"2019-01-30","09:50:00",39.66031,NULL,NULL,2721.53,680.383,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0.009, ""5-bars"": 0.0, ""7-bars"": -0.003}","2019-01-30T09:54:00.000Z","2022-09-23 21:00:30.290502"
55,"SELL","PYPL","OKAR/S",88.07,88.61,87.53,50.0,93,"2019-01-31","09:41:00",31.10465,NULL,NULL,8190.51,2047.627,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": -0.006, ""5-bars"": -0.011, ""7-bars"": 0.001}","2019-01-31T09:45:00.000Z","2022-09-23 21:04:38.07189"
56,"BUY","GE","OKAR/B",70.41,69.92,70.9,50.0,102,"2019-01-31","09:48:00",21.42893,NULL,"2019-01-31T09:49:00.000Z",7181.82,1795.455,NULL,69.84,75.82,NULL,"L",70.41,0.0,"{""3-bars"": -0.001, ""5-bars"": 0.002, ""7-bars"": 0.006}","2019-01-31T09:53:00.000Z","2022-09-23 21:04:38.080526"
57,"SELL","PYPL","OKAR/S",88.51,89.01,88.01,50.0,100,"2019-01-31","09:49:00",31.10465,NULL,NULL,8851.0,2212.75,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": 0.001, ""5-bars"": 0.0, ""7-bars"": 0.001}","2019-01-31T09:53:00.000Z","2022-09-23 21:04:38.084536"
58,"BUY","META","OKAR/B",167.31,166.74,167.88,50.0,88,"2019-01-31","09:58:00",3.92548,NULL,"2019-01-31T09:59:00.000Z",14723.28,3680.82,NULL,167.03,171.68,NULL,"P",167.31,0.0,"{""3-bars"": 0.001, ""5-bars"": 0.003, ""7-bars"": 0.001}","2019-01-31T10:01:00.000Z","2022-09-23 21:04:38.094803"
59,"BUY","NLOK","HUMMER",12.05,11.92,12.18,50.0,385,"2019-02-01","09:40:00",40.1381,NULL,"2019-02-01T09:41:00.000Z",4639.25,1159.813,NULL,11.99,13.03,NULL,"P",12.05,0.0,"{""3-bars"": -0.0, ""5-bars"": 0.002, ""7-bars"": -0.005}","2019-02-01T09:46:00.000Z","2022-09-23 21:10:31.728331"
60,"SELL","AMZN","SHOOTING-STAR",83.34,83.67,83.01,50.0,152,"2019-02-01","09:46:00",41.66458,NULL,"2019-02-01T09:48:00.000Z",12667.68,3166.92,83.65,NULL,NULL,82.08,"P",83.34,0.0,"{""3-bars"": -0.006, ""5-bars"": -0.003, ""7-bars"": -0.005}","2019-02-01T09:49:00.000Z","2022-09-23 21:10:31.739981"
61,"BUY","CRON","HUMMER",21.59,21.27,21.91,50.0,156,"2019-02-04","09:32:00",49.52381,NULL,"2019-02-04T09:33:00.000Z",3368.04,842.01,NULL,21.58,22.83,NULL,"P",21.59,0.0,"{""3-bars"": 0, ""5-bars"": 0, ""7-bars"": 0}","2019-02-04T09:34:00.000Z","2022-09-23 21:16:38.228056"
62,"BUY","EL","OKAR/B",148.02,147.52,148.52,50.0,100,"2019-02-05","09:51:00",4.96556,NULL,"2019-02-05T09:52:00.000Z",14802.0,3700.5,NULL,147.51,152.63,NULL,"L",148.02,0.0,"{""3-bars"": 0.0, ""5-bars"": 0.001, ""7-bars"": 0.004}","2019-02-05T09:52:00.000Z","2022-09-23 21:22:15.035476"
63,"SELL","CRON","SHOOTING-STAR",22.35,22.7,22.0,50.0,143,"2019-02-05","09:54:00",33.33333,NULL,"2019-02-05T09:55:00.000Z",3196.05,799.013,22.49,NULL,NULL,21.92,"P",22.35,0.0,"{""3-bars"": -0.006, ""5-bars"": -0.02, ""7-bars"": -0.036}","2019-02-05T10:00:00.000Z","2022-09-23 21:22:15.044251"
64,"SELL","EA","SHOOTING-STAR",78.08,78.96,77.2,50.0,57,"2019-02-06","09:38:00",13.82644,NULL,NULL,4450.56,1112.64,NULL,NULL,NULL,NULL,"C",NULL,NULL,"{""3-bars"": -0.005, ""5-bars"": -0.001, ""7-bars"": 0.01}","2019-02-06T09:42:00.000Z","2022-09-23 21:27:35.085926"
